dates,eps_estimate,eps_actual,eps_pct_diff,ticker,country,category
1993-06-18,0.04,0.04,-1.45,ADBE,USA,tech
1993-09-22,0.03,0.03,-1.7,ADBE,USA,tech
1994-01-05,0.04,0.04,21.05,ADBE,USA,tech
1994-03-18,0.04,0.04,6.67,ADBE,USA,tech
1994-06-23,0.04,0.04,1.48,ADBE,USA,tech
1994-09-20,0.04,0.05,6.29,ADBE,USA,tech
1995-01-04,0.05,0.06,15.1,ADBE,USA,tech
1995-03-23,0.05,0.07,43.53,ADBE,USA,tech
1995-06-22,0.06,0.06,0.58,ADBE,USA,tech
1995-09-18,0.06,0.06,-7.78,ADBE,USA,tech
1996-01-04,0.07,0.05,-29.69,ADBE,USA,tech
1996-03-21,0.05,0.06,4.34,ADBE,USA,tech
1996-06-25,0.06,0.06,0.0,ADBE,USA,tech
1996-09-25,0.04,0.04,-2.37,ADBE,USA,tech
1997-01-07,0.06,0.06,-0.13,ADBE,USA,tech
1997-03-18,0.06,0.08,19.61,ADBE,USA,tech
1997-06-18,0.07,0.07,-4.21,ADBE,USA,tech
1997-09-19,0.06,0.07,15.24,ADBE,USA,tech
1997-12-18,0.07,0.07,2.1,ADBE,USA,tech
1998-03-26,0.06,0.04,-28.5,ADBE,USA,tech
1998-06-25,0.05,0.05,5.38,ADBE,USA,tech
1998-09-10,0.04,0.05,6.22,ADBE,USA,tech
1998-12-16,0.08,0.1,19.68,ADBE,USA,tech
1999-03-18,0.06,0.08,21.38,ADBE,USA,tech
1999-06-17,0.08,0.09,9.51,ADBE,USA,tech
1999-09-16,0.09,0.1,11.94,ADBE,USA,tech
1999-12-16,0.1,0.12,10.84,ADBE,USA,tech
2000-03-16,0.11,0.12,8.72,ADBE,USA,tech
2000-06-15,0.12,0.13,8.49,ADBE,USA,tech
2000-09-14,0.13,0.14,8.75,ADBE,USA,tech
2000-12-14,0.14,0.17,17.68,ADBE,USA,tech
2001-03-15,0.14,0.17,17.55,ADBE,USA,tech
2001-06-14,0.14,0.17,18.15,ADBE,USA,tech
2001-09-19,0.14,0.14,-0.2,ADBE,USA,tech
2001-12-13,0.11,0.1,-5.95,ADBE,USA,tech
2002-03-14,0.1,0.11,9.31,ADBE,USA,tech
2002-06-13,0.13,0.14,6.67,ADBE,USA,tech
2002-09-12,0.1,0.11,13.15,ADBE,USA,tech
2002-12-11,0.11,0.13,10.03,ADBE,USA,tech
2003-03-13,0.11,0.13,15.18,ADBE,USA,tech
2003-06-12,0.13,0.14,6.16,ADBE,USA,tech
2003-09-10,0.12,0.14,13.52,ADBE,USA,tech
2003-12-11,0.16,0.17,6.06,ADBE,USA,tech
2004-03-18,0.2,0.25,25.63,ADBE,USA,tech
2004-06-17,0.21,0.22,3.72,ADBE,USA,tech
2004-09-20,0.19,0.22,11.34,ADBE,USA,tech
2004-12-16,0.21,0.22,5.56,ADBE,USA,tech
2005-03-17,0.25,0.27,6.92,ADBE,USA,tech
2005-06-16,0.27,0.28,3.8,ADBE,USA,tech
2005-09-15,0.27,0.29,8.58,ADBE,USA,tech
2005-12-15,0.29,0.3,4.94,ADBE,USA,tech
2006-03-22,0.29,0.32,8.77,ADBE,USA,tech
2006-06-15,0.3,0.31,2.76,ADBE,USA,tech
2006-09-14,0.26,0.29,10.48,ADBE,USA,tech
2006-12-14,0.33,0.33,0.13,ADBE,USA,tech
2007-03-20,0.29,0.3,2.13,ADBE,USA,tech
2007-06-14,0.35,0.37,4.29,ADBE,USA,tech
2007-09-17,0.41,0.45,11.05,ADBE,USA,tech
2007-12-17,0.48,0.49,2.92,ADBE,USA,tech
2008-03-18,0.45,0.48,6.29,ADBE,USA,tech
2008-06-16,0.46,0.5,7.91,ADBE,USA,tech
2008-09-16,0.46,0.5,8.2,ADBE,USA,tech
2008-12-16,0.58,0.6,4.25,ADBE,USA,tech
2009-03-17,0.44,0.45,2.16,ADBE,USA,tech
2009-06-16,0.35,0.35,1.05,ADBE,USA,tech
2009-09-15,0.34,0.35,4.06,ADBE,USA,tech
2009-12-15,0.37,0.39,4.75,ADBE,USA,tech
2010-03-23,0.37,0.4,7.34,ADBE,USA,tech
2010-06-22,0.42,0.44,3.58,ADBE,USA,tech
2010-09-21,0.49,0.54,9.83,ADBE,USA,tech
2010-12-20,0.52,0.56,7.67,ADBE,USA,tech
2011-03-22,0.57,0.58,1.58,ADBE,USA,tech
2011-06-21,0.51,0.55,7.23,ADBE,USA,tech
2011-09-20,0.54,0.55,2.22,ADBE,USA,tech
2011-12-15,0.6,0.67,11.51,ADBE,USA,tech
2012-03-19,0.57,0.57,0.24,ADBE,USA,tech
2012-06-19,0.59,0.6,1.34,ADBE,USA,tech
2012-09-19,0.58,0.58,-0.64,ADBE,USA,tech
2012-12-13,0.57,0.61,7.92,ADBE,USA,tech
2013-03-19,0.31,0.35,11.64,ADBE,USA,tech
2013-06-18,0.34,0.36,7.24,ADBE,USA,tech
2013-09-17,0.34,0.32,-5.34,ADBE,USA,tech
2013-12-12,0.32,0.32,0.19,ADBE,USA,tech
2014-03-18,0.25,0.3,19.22,ADBE,USA,tech
2014-06-17,0.3,0.37,24.27,ADBE,USA,tech
2014-09-16,0.26,0.28,6.19,ADBE,USA,tech
2014-12-11,0.3,0.36,21.29,ADBE,USA,tech
2015-03-17,0.39,0.44,13.88,ADBE,USA,tech
2015-06-16,0.45,0.48,6.04,ADBE,USA,tech
2015-09-17,0.5,0.54,8.53,ADBE,USA,tech
2015-12-10,0.6,0.62,3.48,ADBE,USA,tech
2016-03-17,0.61,0.66,8.8,ADBE,USA,tech
2016-06-21,0.68,0.71,4.5,ADBE,USA,tech
2016-09-20,0.72,0.75,3.71,ADBE,USA,tech
2016-12-15,0.86,0.9,4.47,ADBE,USA,tech
2017-03-16,0.87,0.94,8.0,ADBE,USA,tech
2017-06-20,0.95,1.02,7.84,ADBE,USA,tech
2017-09-19,1.01,1.1,9.34,ADBE,USA,tech
2017-12-14,1.16,1.26,8.86,ADBE,USA,tech
2018-03-15,1.44,1.55,7.8,ADBE,USA,tech
2018-06-14,1.54,1.66,7.64,ADBE,USA,tech
2018-09-13,1.69,1.73,2.32,ADBE,USA,tech
2018-12-13,1.88,1.9,1.15,ADBE,USA,tech
2019-03-14,1.62,1.65,2.11,ADBE,USA,tech
2019-06-18,1.78,1.83,2.7,ADBE,USA,tech
2019-09-17,1.97,2.05,3.94,ADBE,USA,tech
2019-12-12,2.26,2.29,1.44,ADBE,USA,tech
2020-03-12,2.23,2.2,-1.2,ADBE,USA,tech
2020-06-11,2.33,2.45,5.13,ADBE,USA,tech
2020-09-15,2.41,2.57,6.62,ADBE,USA,tech
2020-12-10,2.66,2.81,5.8,ADBE,USA,tech
2021-03-23,2.78,3.14,12.75,ADBE,USA,tech
2021-06-17,2.81,3.03,7.73,ADBE,USA,tech
2021-09-21,3.01,3.11,3.27,ADBE,USA,tech
2021-12-16,3.2,3.2,0.09,ADBE,USA,tech
2022-03-22,3.34,3.37,0.79,ADBE,USA,tech
2022-06-16,3.31,3.35,1.23,ADBE,USA,tech
2022-09-15,3.33,3.4,1.98,ADBE,USA,tech
2022-12-15,3.5,3.6,2.77,ADBE,USA,tech
2023-03-15,3.68,3.8,3.25,ADBE,USA,tech
2023-06-15,3.79,3.91,3.25,ADBE,USA,tech
2023-09-14,3.98,,,ADBE,USA,tech
2023-12-13,,,,ADBE,USA,tech
2024-03-13,,,,ADBE,USA,tech
2024-06-13,,,,ADBE,USA,tech
1993-02-17,0.03,0.03,2.14,ADI,USA,tech
1993-05-19,0.03,0.03,2.02,ADI,USA,tech
1993-08-18,0.04,0.04,5.1,ADI,USA,tech
1993-12-01,0.04,0.05,4.69,ADI,USA,tech
1994-02-16,0.05,0.05,2.56,ADI,USA,tech
1994-05-18,0.05,0.06,6.52,ADI,USA,tech
1994-08-17,0.06,0.06,0.88,ADI,USA,tech
1994-11-30,0.07,0.07,3.28,ADI,USA,tech
1995-02-15,0.07,0.08,4.95,ADI,USA,tech
1995-05-17,0.08,0.09,8.16,ADI,USA,tech
1995-08-16,0.1,0.1,4.17,ADI,USA,tech
1995-11-29,0.11,0.11,4.76,ADI,USA,tech
1996-02-21,0.11,0.12,9.27,ADI,USA,tech
1996-05-22,0.13,0.13,-0.57,ADI,USA,tech
1996-08-21,0.14,0.13,-5.41,ADI,USA,tech
1996-12-04,0.13,0.13,0.0,ADI,USA,tech
1997-02-19,0.13,0.12,-11.54,ADI,USA,tech
1997-05-21,0.13,0.13,-2.34,ADI,USA,tech
1997-08-20,0.13,0.14,1.15,ADI,USA,tech
1997-12-03,0.15,0.14,-1.14,ADI,USA,tech
1998-02-18,0.14,0.13,-10.11,ADI,USA,tech
1998-05-20,0.16,0.14,-11.87,ADI,USA,tech
1998-08-19,0.1,0.08,-23.57,ADI,USA,tech
1998-12-02,0.07,0.08,8.11,ADI,USA,tech
1999-02-17,0.09,0.1,11.76,ADI,USA,tech
1999-05-19,0.11,0.13,8.96,ADI,USA,tech
1999-08-18,0.15,0.15,2.7,ADI,USA,tech
1999-12-01,0.18,0.2,14.29,ADI,USA,tech
2000-02-16,0.22,0.25,11.98,ADI,USA,tech
2000-05-17,0.29,0.32,11.3,ADI,USA,tech
2000-08-15,0.37,0.43,16.22,ADI,USA,tech
2000-11-14,0.5,0.54,7.66,ADI,USA,tech
2001-02-15,0.5,0.5,0.15,ADI,USA,tech
2001-05-17,0.31,0.31,-0.56,ADI,USA,tech
2001-08-16,0.17,0.17,2.12,ADI,USA,tech
2001-11-20,0.12,0.14,13.67,ADI,USA,tech
2002-02-14,0.11,0.11,0.0,ADI,USA,tech
2002-05-16,0.12,0.13,6.12,ADI,USA,tech
2002-08-15,0.15,0.15,0.79,ADI,USA,tech
2002-11-19,0.16,0.16,0.0,ADI,USA,tech
2003-02-13,0.16,0.16,0.33,ADI,USA,tech
2003-05-14,0.18,0.19,5.56,ADI,USA,tech
2003-08-14,0.21,0.21,0.28,ADI,USA,tech
2003-11-18,0.23,0.25,7.81,ADI,USA,tech
2004-02-12,0.28,0.3,5.49,ADI,USA,tech
2004-05-13,0.35,0.39,10.42,ADI,USA,tech
2004-08-12,0.45,0.43,-4.21,ADI,USA,tech
2004-11-23,0.33,0.34,1.55,ADI,USA,tech
2005-02-10,0.29,0.28,-4.21,ADI,USA,tech
2005-05-12,0.3,0.31,3.46,ADI,USA,tech
2005-08-11,0.31,0.32,3.23,ADI,USA,tech
2005-11-15,0.34,0.36,4.38,ADI,USA,tech
2006-02-09,0.36,0.37,2.91,ADI,USA,tech
2006-05-11,0.4,0.41,1.6,ADI,USA,tech
2006-08-10,0.45,0.43,-3.51,ADI,USA,tech
2006-11-14,0.4,0.39,-3.07,ADI,USA,tech
2007-02-21,0.41,0.44,8.14,ADI,USA,tech
2007-05-22,0.35,0.37,5.88,ADI,USA,tech
2007-08-21,0.36,0.37,3.06,ADI,USA,tech
2007-11-27,0.39,0.31,-19.48,ADI,USA,tech
2008-02-20,0.39,0.4,1.33,ADI,USA,tech
2008-05-20,0.41,0.44,6.63,ADI,USA,tech
2008-08-19,0.45,0.44,-1.45,ADI,USA,tech
2008-11-24,0.43,0.49,13.22,ADI,USA,tech
2009-02-18,0.16,0.18,15.3,ADI,USA,tech
2009-05-19,0.09,0.21,145.61,ADI,USA,tech
2009-08-18,0.2,0.22,10.31,ADI,USA,tech
2009-11-23,0.26,0.36,38.72,ADI,USA,tech
2010-02-17,0.38,0.43,13.02,ADI,USA,tech
2010-05-18,0.5,0.55,9.58,ADI,USA,tech
2010-08-17,0.6,0.65,7.98,ADI,USA,tech
2010-11-22,0.7,0.73,4.83,ADI,USA,tech
2011-02-15,0.65,0.66,1.48,ADI,USA,tech
2011-05-17,0.68,0.75,10.52,ADI,USA,tech
2011-08-16,0.73,0.71,-3.16,ADI,USA,tech
2011-11-21,0.63,0.6,-4.71,ADI,USA,tech
2012-02-22,0.48,0.46,-3.6,ADI,USA,tech
2012-05-22,0.51,0.53,3.62,ADI,USA,tech
2012-08-21,0.56,0.56,-0.33,ADI,USA,tech
2012-11-27,0.56,0.58,2.67,ADI,USA,tech
2013-02-20,0.45,0.44,-1.36,ADI,USA,tech
2013-05-21,0.52,0.51,-2.21,ADI,USA,tech
2013-08-20,0.54,0.57,5.04,ADI,USA,tech
2013-11-26,0.58,0.63,8.4,ADI,USA,tech
2014-02-18,0.48,0.49,1.54,ADI,USA,tech
2014-05-20,0.56,0.59,5.06,ADI,USA,tech
2014-08-26,0.63,0.63,0.56,ADI,USA,tech
2014-11-25,0.68,0.69,1.5,ADI,USA,tech
2015-02-17,0.61,0.63,3.91,ADI,USA,tech
2015-05-19,0.72,0.73,1.62,ADI,USA,tech
2015-08-18,0.74,0.77,3.68,ADI,USA,tech
2015-11-24,0.83,1.03,24.29,ADI,USA,tech
2016-02-17,0.53,0.56,5.53,ADI,USA,tech
2016-05-18,0.62,0.64,2.89,ADI,USA,tech
2016-08-17,0.76,0.82,8.53,ADI,USA,tech
2016-11-22,0.89,1.05,17.46,ADI,USA,tech
2017-02-15,0.73,0.94,27.93,ADI,USA,tech
2017-05-31,0.84,1.03,23.35,ADI,USA,tech
2017-08-30,1.15,1.26,10.04,ADI,USA,tech
2017-11-21,1.36,1.45,6.35,ADI,USA,tech
2018-02-28,1.29,1.42,10.36,ADI,USA,tech
2018-05-30,1.38,1.45,5.44,ADI,USA,tech
2018-08-22,1.46,1.53,4.77,ADI,USA,tech
2018-11-20,1.52,1.55,1.78,ADI,USA,tech
2019-02-20,1.28,1.33,4.19,ADI,USA,tech
2019-05-22,1.3,1.36,4.63,ADI,USA,tech
2019-08-21,1.22,1.26,2.91,ADI,USA,tech
2019-11-26,1.22,1.19,-2.32,ADI,USA,tech
2020-02-19,1.0,1.03,3.16,ADI,USA,tech
2020-05-20,1.03,1.08,5.02,ADI,USA,tech
2020-08-19,1.28,1.36,5.9,ADI,USA,tech
2020-11-24,1.32,1.44,8.68,ADI,USA,tech
2021-02-17,1.32,1.44,8.98,ADI,USA,tech
2021-05-19,1.45,1.54,6.03,ADI,USA,tech
2021-08-18,1.63,1.72,5.68,ADI,USA,tech
2021-11-23,1.7,1.73,1.76,ADI,USA,tech
2022-02-16,1.78,1.94,9.2,ADI,USA,tech
2022-05-18,2.11,2.4,13.95,ADI,USA,tech
2022-08-17,2.43,2.52,3.64,ADI,USA,tech
2022-11-22,2.58,2.73,5.73,ADI,USA,tech
2023-02-15,2.6,2.75,5.71,ADI,USA,tech
2023-05-24,2.75,2.83,2.92,ADI,USA,tech
2023-08-23,2.52,2.49,-1.23,ADI,USA,tech
2023-11-20,2.0,,,ADI,USA,tech
2024-02-13,,,,ADI,USA,tech
2024-05-22,,,,ADI,USA,tech
2024-08-21,,,,ADI,USA,tech
1993-01-16,0.12,0.13,1.21,ADP,USA,tech
1993-04-12,0.16,0.16,0.69,ADP,USA,tech
1993-08-17,0.14,0.14,-3.45,ADP,USA,tech
1993-10-15,0.11,0.11,-2.73,ADP,USA,tech
1994-01-14,0.14,0.14,1.19,ADP,USA,tech
1994-04-12,0.18,0.19,1.09,ADP,USA,tech
1994-08-15,0.16,0.16,-1.69,ADP,USA,tech
1994-10-12,0.12,0.12,1.9,ADP,USA,tech
1995-01-13,0.17,0.17,0.3,ADP,USA,tech
1995-04-12,0.22,0.22,0.12,ADP,USA,tech
1995-08-14,0.19,0.19,-1.53,ADP,USA,tech
1995-10-16,0.14,0.14,1.13,ADP,USA,tech
1996-01-16,0.19,0.19,-0.6,ADP,USA,tech
1996-04-11,0.25,0.25,0.09,ADP,USA,tech
1996-08-14,0.21,0.21,-0.32,ADP,USA,tech
1996-10-11,0.17,0.16,-4.35,ADP,USA,tech
1997-01-16,0.22,0.22,1.38,ADP,USA,tech
1997-04-14,0.29,0.28,-2.07,ADP,USA,tech
1997-08-20,0.24,0.24,0.0,ADP,USA,tech
1997-10-14,0.19,0.18,-2.7,ADP,USA,tech
1998-01-16,0.25,0.25,-1.61,ADP,USA,tech
1998-04-15,0.32,0.31,-1.59,ADP,USA,tech
1998-08-13,0.27,0.27,0.57,ADP,USA,tech
1998-10-13,0.2,0.2,-0.83,ADP,USA,tech
1999-01-14,0.28,0.27,-2.45,ADP,USA,tech
1999-04-15,0.35,0.37,5.71,ADP,USA,tech
1999-08-10,0.33,0.3,-8.75,ADP,USA,tech
1999-10-14,0.23,0.23,0.0,ADP,USA,tech
2000-01-18,0.32,0.31,-2.11,ADP,USA,tech
2000-04-18,0.41,0.42,2.65,ADP,USA,tech
2000-08-14,0.35,0.35,-0.24,ADP,USA,tech
2000-10-13,0.27,0.27,0.0,ADP,USA,tech
2001-01-17,0.36,0.36,-0.46,ADP,USA,tech
2001-04-16,0.48,0.49,2.39,ADP,USA,tech
2001-08-13,0.41,0.4,-1.91,ADP,USA,tech
2001-10-17,0.32,0.31,-1.67,ADP,USA,tech
2002-01-17,0.41,0.42,1.99,ADP,USA,tech
2002-04-15,0.55,0.56,1.43,ADP,USA,tech
2002-07-17,0.47,0.46,-1.54,ADP,USA,tech
2002-10-17,0.34,0.34,1.49,ADP,USA,tech
2003-01-15,0.43,0.43,-0.1,ADP,USA,tech
2003-04-17,0.52,0.54,4.37,ADP,USA,tech
2003-07-29,0.38,0.36,-5.78,ADP,USA,tech
2003-10-17,0.29,0.32,11.69,ADP,USA,tech
2004-01-22,0.37,0.38,2.45,ADP,USA,tech
2004-04-22,0.5,0.5,0.67,ADP,USA,tech
2004-07-27,0.35,0.36,2.51,ADP,USA,tech
2004-10-25,0.33,0.35,5.4,ADP,USA,tech
2005-01-21,0.42,0.42,0.84,ADP,USA,tech
2005-04-21,0.57,0.57,-0.4,ADP,USA,tech
2005-07-26,0.44,0.44,0.73,ADP,USA,tech
2005-10-26,0.35,0.35,-0.4,ADP,USA,tech
2006-01-25,0.45,0.44,-2.19,ADP,USA,tech
2006-04-28,0.62,0.61,-2.04,ADP,USA,tech
2006-08-02,0.46,0.44,-3.85,ADP,USA,tech
2006-10-31,0.43,0.43,0.0,ADP,USA,tech
2007-02-06,0.51,0.51,-0.41,ADP,USA,tech
2007-05-01,0.63,0.65,2.67,ADP,USA,tech
2007-07-31,0.36,0.35,-4.04,ADP,USA,tech
2007-10-30,0.43,0.45,4.05,ADP,USA,tech
2008-02-01,0.53,0.55,4.14,ADP,USA,tech
2008-05-01,0.75,0.77,2.36,ADP,USA,tech
2008-07-31,0.41,0.42,1.42,ADP,USA,tech
2008-11-03,0.5,0.54,7.37,ADP,USA,tech
2009-02-03,0.56,0.59,5.22,ADP,USA,tech
2009-05-05,0.8,0.8,0.44,ADP,USA,tech
2009-07-30,0.45,0.45,-0.16,ADP,USA,tech
2009-11-04,0.5,0.56,13.0,ADP,USA,tech
2010-02-02,0.57,0.6,4.44,ADP,USA,tech
2010-04-27,0.78,0.79,0.99,ADP,USA,tech
2010-07-29,0.42,0.42,-0.79,ADP,USA,tech
2010-10-27,0.53,0.56,5.46,ADP,USA,tech
2011-01-26,0.61,0.62,1.73,ADP,USA,tech
2011-05-02,0.85,0.85,0.34,ADP,USA,tech
2011-07-28,0.49,0.48,-1.34,ADP,USA,tech
2011-10-26,0.61,0.61,0.78,ADP,USA,tech
2012-01-25,0.68,0.68,0.44,ADP,USA,tech
2012-05-01,0.91,0.92,1.1,ADP,USA,tech
2012-08-01,0.53,0.53,-0.15,ADP,USA,tech
2012-11-01,0.62,0.62,-0.42,ADP,USA,tech
2013-02-05,0.71,0.72,1.35,ADP,USA,tech
2013-05-03,0.98,0.99,0.89,ADP,USA,tech
2013-08-01,0.57,0.55,-4.02,ADP,USA,tech
2013-10-30,0.66,0.68,3.18,ADP,USA,tech
2014-02-05,0.77,0.8,3.81,ADP,USA,tech
2014-04-30,1.08,1.06,-1.82,ADP,USA,tech
2014-07-31,0.63,0.63,0.17,ADP,USA,tech
2014-10-29,0.6,0.62,3.19,ADP,USA,tech
2015-02-04,0.68,0.7,3.29,ADP,USA,tech
2015-04-30,1.02,1.04,2.11,ADP,USA,tech
2015-07-30,0.59,0.55,-7.44,ADP,USA,tech
2015-10-28,0.65,0.68,4.28,ADP,USA,tech
2016-02-03,0.72,0.72,0.59,ADP,USA,tech
2016-04-28,1.18,1.17,-0.51,ADP,USA,tech
2016-07-28,0.67,0.69,2.99,ADP,USA,tech
2016-11-02,0.76,0.86,13.39,ADP,USA,tech
2017-02-01,0.81,0.87,7.13,ADP,USA,tech
2017-05-03,1.23,1.31,6.91,ADP,USA,tech
2017-07-27,0.67,0.66,-1.33,ADP,USA,tech
2017-11-02,0.85,0.91,7.22,ADP,USA,tech
2018-01-31,0.9,0.99,10.55,ADP,USA,tech
2018-05-02,1.44,1.52,5.48,ADP,USA,tech
2018-08-01,0.9,0.92,2.56,ADP,USA,tech
2018-10-31,1.11,1.2,7.98,ADP,USA,tech
2019-01-30,1.18,1.34,13.19,ADP,USA,tech
2019-05-01,1.69,1.77,5.02,ADP,USA,tech
2019-07-31,1.13,1.14,0.85,ADP,USA,tech
2019-10-30,1.33,1.34,0.74,ADP,USA,tech
2020-01-29,1.45,1.52,5.16,ADP,USA,tech
2020-04-29,1.89,1.92,1.42,ADP,USA,tech
2020-07-29,0.96,1.14,19.3,ADP,USA,tech
2020-10-28,0.98,1.41,44.02,ADP,USA,tech
2021-01-27,1.29,1.52,17.58,ADP,USA,tech
2021-04-28,1.82,1.89,3.93,ADP,USA,tech
2021-07-28,1.14,1.2,5.29,ADP,USA,tech
2021-10-27,1.49,1.65,10.9,ADP,USA,tech
2022-01-26,1.63,1.65,1.31,ADP,USA,tech
2022-04-27,2.08,2.21,6.21,ADP,USA,tech
2022-07-27,1.46,1.5,2.69,ADP,USA,tech
2022-10-26,1.8,1.86,3.62,ADP,USA,tech
2023-01-25,1.94,1.96,1.25,ADP,USA,tech
2023-04-26,2.45,2.52,2.9,ADP,USA,tech
2023-07-26,1.83,1.89,3.3,ADP,USA,tech
2023-10-24,2.04,,,ADP,USA,tech
2024-01-23,,,,ADP,USA,tech
2024-04-24,,,,ADP,USA,tech
2024-07-24,,,,ADP,USA,tech
1993-02-23,0.07,0.07,7.43,ADSK,USA,tech
1993-05-21,0.07,0.08,6.15,ADSK,USA,tech
1993-08-19,0.08,0.08,-0.54,ADSK,USA,tech
1993-11-19,0.07,0.08,0.11,ADSK,USA,tech
1994-02-23,0.08,0.08,2.86,ADSK,USA,tech
1994-05-19,0.08,0.08,4.84,ADSK,USA,tech
1994-08-18,0.08,0.09,6.1,ADSK,USA,tech
1994-11-17,0.08,0.08,4.34,ADSK,USA,tech
1995-02-22,0.11,0.12,7.77,ADSK,USA,tech
1995-05-18,0.12,0.13,4.54,ADSK,USA,tech
1995-08-18,0.13,0.13,1.56,ADSK,USA,tech
1995-11-16,0.11,0.1,-9.68,ADSK,USA,tech
1996-02-21,0.1,0.09,-11.52,ADSK,USA,tech
1996-05-16,0.1,0.1,-2.85,ADSK,USA,tech
1996-08-15,0.1,0.08,-25.62,ADSK,USA,tech
1996-11-21,0.04,0.03,-8.89,ADSK,USA,tech
1997-02-26,0.04,0.03,-10.89,ADSK,USA,tech
1997-05-23,0.03,0.03,0.0,ADSK,USA,tech
1997-08-21,0.08,0.09,9.95,ADSK,USA,tech
1997-11-20,0.09,0.1,8.31,ADSK,USA,tech
1998-02-25,0.14,0.15,6.98,ADSK,USA,tech
1998-05-21,0.13,0.14,5.77,ADSK,USA,tech
1998-08-20,0.14,0.14,3.7,ADSK,USA,tech
1998-11-19,0.11,0.11,0.95,ADSK,USA,tech
1999-02-24,0.13,0.13,-6.88,ADSK,USA,tech
1999-05-28,0.04,0.04,-2.87,ADSK,USA,tech
1999-08-26,0.03,0.02,-11.76,ADSK,USA,tech
1999-11-23,0.03,0.07,134.78,ADSK,USA,tech
2000-02-24,0.1,0.12,20.0,ADSK,USA,tech
2000-05-18,0.11,0.12,8.6,ADSK,USA,tech
2000-08-17,0.1,0.11,7.5,ADSK,USA,tech
2000-11-16,0.08,0.1,12.59,ADSK,USA,tech
2001-02-22,0.13,0.14,10.83,ADSK,USA,tech
2001-05-17,0.12,0.14,20.84,ADSK,USA,tech
2001-08-16,0.12,0.13,13.06,ADSK,USA,tech
2001-11-15,0.09,0.09,2.3,ADSK,USA,tech
2002-02-21,0.13,0.16,28.9,ADSK,USA,tech
2002-05-16,0.07,0.08,9.8,ADSK,USA,tech
2002-08-15,0.05,0.07,23.81,ADSK,USA,tech
2002-11-21,0.02,0.03,14.26,ADSK,USA,tech
2003-02-25,0.03,0.04,29.63,ADSK,USA,tech
2003-05-22,0.02,0.07,207.29,ADSK,USA,tech
2003-08-21,0.05,0.11,124.49,ADSK,USA,tech
2003-11-20,0.07,0.2,179.72,ADSK,USA,tech
2004-02-26,0.15,0.45,205.66,ADSK,USA,tech
2004-05-18,0.15,0.41,172.43,ADSK,USA,tech
2004-08-19,0.15,0.34,129.73,ADSK,USA,tech
2004-11-18,0.17,0.38,120.53,ADSK,USA,tech
2005-02-22,0.28,0.3,6.83,ADSK,USA,tech
2005-05-19,0.28,0.3,6.8,ADSK,USA,tech
2005-08-18,0.24,0.29,20.26,ADSK,USA,tech
2005-11-17,0.3,0.31,4.33,ADSK,USA,tech
2006-02-28,0.35,0.37,6.05,ADSK,USA,tech
2006-05-18,0.31,0.32,2.4,ADSK,USA,tech
2007-06-04,0.46,0.46,0.13,ADSK,USA,tech
2007-06-08,0.44,0.44,-0.66,ADSK,USA,tech
2007-08-16,0.43,0.44,2.75,ADSK,USA,tech
2007-11-15,0.47,0.49,3.4,ADSK,USA,tech
2008-02-26,0.54,0.52,-3.39,ADSK,USA,tech
2008-05-15,0.48,0.5,4.77,ADSK,USA,tech
2008-08-14,0.52,0.56,8.21,ADSK,USA,tech
2008-11-20,0.53,0.56,4.85,ADSK,USA,tech
2009-02-26,0.21,0.31,51.22,ADSK,USA,tech
2009-05-21,0.08,0.18,137.22,ADSK,USA,tech
2009-08-13,0.19,0.24,29.03,ADSK,USA,tech
2009-11-17,0.23,0.27,19.69,ADSK,USA,tech
2010-02-23,0.23,0.3,30.79,ADSK,USA,tech
2010-05-19,0.22,0.29,29.06,ADSK,USA,tech
2010-08-12,0.27,0.36,32.11,ADSK,USA,tech
2010-11-18,0.32,0.32,-0.55,ADSK,USA,tech
2011-02-24,0.34,0.35,3.96,ADSK,USA,tech
2011-05-19,0.37,0.4,7.46,ADSK,USA,tech
2011-08-18,0.41,0.44,8.15,ADSK,USA,tech
2011-11-15,0.41,0.44,8.15,ADSK,USA,tech
2012-02-23,0.45,0.46,3.19,ADSK,USA,tech
2012-05-17,0.47,0.47,-0.6,ADSK,USA,tech
2012-08-23,0.49,0.48,-1.83,ADSK,USA,tech
2012-11-15,0.43,0.47,8.25,ADSK,USA,tech
2013-02-25,0.5,0.53,6.95,ADSK,USA,tech
2013-05-16,0.45,0.42,-5.79,ADSK,USA,tech
2013-08-22,0.42,0.45,7.21,ADSK,USA,tech
2013-11-21,0.39,0.41,5.43,ADSK,USA,tech
2014-02-26,0.34,0.4,18.05,ADSK,USA,tech
2014-05-15,0.21,0.32,49.49,ADSK,USA,tech
2014-08-14,0.29,0.35,22.7,ADSK,USA,tech
2014-11-20,0.22,0.25,11.64,ADSK,USA,tech
2015-02-26,0.24,0.25,2.38,ADSK,USA,tech
2015-05-19,0.28,0.3,6.61,ADSK,USA,tech
2015-08-27,0.17,0.19,10.59,ADSK,USA,tech
2015-11-19,0.08,0.14,83.63,ADSK,USA,tech
2016-02-25,0.11,0.21,92.08,ADSK,USA,tech
2016-05-19,-0.14,-0.1,27.33,ADSK,USA,tech
2016-08-25,-0.13,0.05,137.44,ADSK,USA,tech
2016-11-29,-0.24,-0.18,25.0,ADSK,USA,tech
2017-03-02,-0.34,-0.28,17.11,ADSK,USA,tech
